,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.13822706530230428,1.5688956465661048,0.04497312883899112,1.3470468969497484,True,True
1,BRD-A22769835-300-05-7,0.030978616405114436,0.7929617820201864,0.1862342382868627,0.7299404730210196,False,False
2,BRD-A53576514-048-02-8,0.029559209972024058,0.7683323454572223,0.19421513573637708,0.7117169273083389,False,False
3,BRD-A87435144-001-01-6,0.0352592323786231,0.9062658266303346,0.15954332645821642,0.7971213572052666,False,False
4,BRD-K00818915-001-02-9,0.06497999350147174,1.1983079699612242,0.0904886252057511,1.0434060099754812,False,False
5,BRD-K01826510-001-09-9,0.030028505814602202,0.8176811474308004,0.18259971637107242,0.7384999013831757,False,False
6,BRD-K02965346-001-01-8,0.9791666666666666,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
9,BRD-K06182768-001-02-3,0.04100839903256476,0.8735290393028501,0.16961143222531413,0.7705448785826005,False,False
10,BRD-K06883221-001-02-9,0.036450890276181896,0.8527534544307674,0.1722829488110431,0.7637577034209058,False,False
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
12,BRD-K12511835-003-03-9,0.7694444444444444,3.6990134316128813,0.00048643784270221643,3.3129726462405515,True,True
13,BRD-K12737986-001-01-4,0.038753575986318595,0.92194108073216,0.1561177695747733,0.8065476620300905,False,False
14,BRD-K13094524-001-10-9,0.26395660614200644,2.192440521890718,0.01315326587201926,1.8809664012351863,True,True
15,BRD-K13606314-001-02-9,0.025498848215991153,0.6763316655344336,0.22847187799684587,0.6411672484711827,False,False
16,BRD-K16189898-001-26-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
17,BRD-K16803204-001-02-9,0.05330683167669265,1.0541402381747529,0.11858437488772171,0.9259725314362545,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
19,BRD-K19477839-001-10-9,0.025897738759723236,0.6898211432934731,0.2261087963853065,0.6456825418240845,False,False
