,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.19062682346153703,1.8947526074162453,0.024400124600258713,1.6126079559126378,True,True
1,BRD-A22769835-300-05-7,0.02065400480648135,0.5582155059376228,0.29988097288152343,0.5230510888743719,False,False
2,BRD-A53576514-048-02-8,0.04981688463545693,1.1025298748622514,0.10391157732415304,0.9833360627615082,False,False
3,BRD-A87435144-001-01-6,0.0638131557619854,1.1233274042601706,0.10391157732415304,0.9833360627615082,False,False
4,BRD-K00818915-001-02-9,0.15476531713228284,1.5385180845216748,0.050086545744411896,1.300278918717149,True,False
5,BRD-K01826510-001-09-9,0.054042397625794394,1.1061826383177018,0.10391157732415304,0.9833360627615082,False,False
6,BRD-K02965346-001-01-8,0.9375,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
9,BRD-K06182768-001-02-3,0.016585224235769837,0.44290913265337367,0.37309044280479503,0.4281858758326673,False,False
10,BRD-K06883221-001-02-9,0.040830155839589426,0.8789967725576662,0.15245832154379024,0.8168488658088217,False,False
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
12,BRD-K12511835-003-03-9,0.8569444444444444,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
13,BRD-K12737986-001-01-4,0.08426663162438484,1.2136095524447936,0.08735593320271735,1.0587075924590503,False,False
14,BRD-K13094524-001-10-9,0.21909915647512587,2.0539105000435285,0.01848687708966962,1.7331364461837901,True,True
15,BRD-K13606314-001-02-9,0.08774853820994981,1.3302236485396937,0.07232391770786785,1.140718056636325,True,False
16,BRD-K16189898-001-26-9,0.9513888888888888,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
17,BRD-K16803204-001-02-9,0.04921788541831441,0.9726316176037448,0.1295326266226295,0.8876208278953962,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
19,BRD-K19477839-001-10-9,0.03512297785118897,0.6997374037889214,0.22460277548008173,0.64858488134154,False,False
20,BRD-K19871656-001-01-3,0.9180555555555555,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
21,BRD-K20290250-001-03-9,0.193193342692182,1.6889149061718078,0.036843221659254,1.4336424010685018,True,True
22,BRD-K21728777-001-03-9,0.7395833333333333,3.6382539194413077,0.000739316772041398,3.131169441344202,True,True
23,BRD-K23383398-001-08-1,0.5265470976836037,3.202041029113445,0.0016663095486357284,2.7782443169888635,True,True
24,BRD-K24600306-003-02-9,0.014278656530984776,0.35772889473599134,0.44877736322159384,0.34796905744683515,False,False
25,BRD-K24696047-001-03-9,0.5503578560221692,3.1478986459246956,0.001778448783650215,2.749958637252658,True,True
26,BRD-K25433859-003-03-1,0.017460637286714174,0.47247225304588625,0.35259147295811616,0.45272819485012916,False,False
27,BRD-K25611237-001-09-9,0.050913722070314006,1.0431271693658561,0.1164172403129729,0.9339826999407881,False,False
28,BRD-K28936863-051-14-0,0.053993497579428985,1.0987294814635777,0.10391157732415304,0.9833360627615082,False,False
29,BRD-K30707190-001-06-9,0.039041046807290807,0.9104312383202314,0.14701303295663615,0.8326441625970487,False,False
30,BRD-K32730239-001-03-9,0.014806514460550521,0.3142124813420365,0.48505112774450193,0.3142124813420365,False,False
31,BRD-K33818169-003-04-6,0.21798398010286046,1.7483087758965807,0.03278971587637557,1.4842623464857696,True,True
32,BRD-K36234266-001-10-6,0.02079021707313481,0.5448709892192047,0.30555699770895717,0.5149077658417615,False,False
33,BRD-K37379014-001-02-0,0.9097222222222222,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
34,BRD-K38627885-001-01-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
35,BRD-K39520573-001-01-2,0.043916891911753915,0.9793945010493086,0.12927815584878777,0.8884748517304396,False,False
36,BRD-K39974922-001-05-9,0.6539186507936507,3.7302481157649563,0.0006442004824070593,3.1909789542964493,True,True
37,BRD-K44227013-001-15-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
38,BRD-K45909031-001-03-9,0.1328897604828622,1.5210671027151204,0.05115634847758429,1.2911004628765845,True,False
