,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.30037114445009183,0.7034314867096774,0.23754711447459007,0.6242502406620526,False,False
1,BRD-A22769835-300-05-7,0.8752913752913752,3.213977733836365,0.0013411610090015586,2.8725190811167756,True,True
2,BRD-A53576514-048-02-8,0.18818214057184646,0.37039223405387267,0.4621385347145435,0.3352278169906217,False,False
3,BRD-A87435144-001-01-6,0.6544580419580419,2.0431484183558943,0.017337889596739806,1.7610037668522869,True,True
4,BRD-K00818915-001-02-9,0.4303511303511304,1.149972154257406,0.11178808063184184,0.9516045004905724,False,False
5,BRD-K01826510-001-09-9,0.37851486354775826,0.9652300877398036,0.15726089109507418,0.8033792677987326,False,False
6,BRD-K02965346-001-01-8,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
9,BRD-K06182768-001-02-3,0.30793650793650795,0.7209332306974168,0.23441555070867895,0.6300135813785478,False,False
10,BRD-K06883221-001-02-9,0.16568395161072508,0.30641747645375056,0.5228849083369401,0.2815938927287184,False,False
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
12,BRD-K12511835-003-03-9,0.49152514152514154,1.3084872239963818,0.07898911690097793,1.1024327415632573,True,False
13,BRD-K12737986-001-01-4,0.19853524743230624,0.4143896783209021,0.42792515065783887,0.368632187760227,False,False
14,BRD-K13094524-001-10-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
15,BRD-K13606314-001-02-9,0.1845928326906588,0.31729149082111524,0.5160261763578405,0.28732826744367207,False,False
16,BRD-K16189898-001-26-9,0.7737193362193362,2.628721698599972,0.0048091479091882045,2.317931865646835,True,True
17,BRD-K16803204-001-02-9,0.2935606060606061,0.7212558202545061,0.23441555070867895,0.6300135813785478,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
19,BRD-K19477839-001-10-9,0.19140846472368211,0.3974251896414345,0.4395451247592065,0.3569965325858263,False,False
20,BRD-K19871656-001-01-3,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
21,BRD-K20290250-001-03-9,0.36983278159748745,0.9343743551437977,0.16616042901287612,0.7794723951580546,False,False
22,BRD-K21728777-001-03-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
23,BRD-K23383398-001-08-1,0.9666666666666667,3.713511418357303,0.00047046721766766646,3.3274706329849733,True,True
24,BRD-K24600306-003-02-9,0.7886904761904762,2.8390224476326553,0.0031043506542056875,2.508029228591231,True,True
25,BRD-K24696047-001-03-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
26,BRD-K25433859-003-03-1,0.7806637806637806,2.608642267250468,0.004924790137381525,2.307612271586487,True,True
27,BRD-K25611237-001-09-9,0.587964323258441,1.754714025952695,0.03166346793521037,1.499441520849389,True,True
28,BRD-K28936863-051-14-0,0.5196067821067821,1.43755223517586,0.0608550347059451,1.2157034855595037,True,False
29,BRD-K30707190-001-06-9,0.36081354790720116,0.8459696785010765,0.18869653189952088,0.724236081767988,False,False
30,BRD-K32730239-001-03-9,0.13120270430053038,0.17133423916386406,0.6740091011182516,0.1713342391638641,False,False
31,BRD-K33818169-003-04-6,0.30291493959257115,0.7035491775431081,0.23754711447459007,0.6242502406620526,False,False
32,BRD-K36234266-001-10-6,0.23327890433153592,0.48409362865681166,0.3736988741913466,0.42747821050792817,False,False
33,BRD-K37379014-001-02-0,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
34,BRD-K38627885-001-01-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
35,BRD-K39520573-001-01-2,0.1545746941683474,0.25122617252906154,0.573500320259352,0.24146633523990527,False,False
36,BRD-K39974922-001-05-9,0.8791666666666667,3.2317055016801373,0.0013197054689039432,2.879522983568775,True,True
37,BRD-K44227013-001-15-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
38,BRD-K45909031-001-03-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
39,BRD-K49669041-001-10-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
40,BRD-K50055394-001-04-9,0.3467338217338217,0.8597187012996601,0.18554489310972425,0.7315509945611617,False,False
41,BRD-K53665955-001-05-9,0.4027499070977332,1.071713539876107,0.12932335352715496,0.8883230420789263,False,False
42,BRD-K53972329-001-12-9,0.3351841395319656,0.7947147567456495,0.209256357798058,0.67932133804358,False,False
43,BRD-K54759182-003-09-8,0.5318001443001442,1.7126810344486345,0.0335396195029617,1.4744418686441088,True,True
44,BRD-K54955827-001-03-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
45,BRD-K56301217-001-02-5,0.9523809523809523,3.6694886035933827,0.0005069560487728242,3.295029690770868,True,True
46,BRD-K56932272-001-02-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
47,BRD-K57080016-001-19-1,0.35475108225108226,0.900824535571845,0.1713460267744427,0.7661259616743888,False,False
48,BRD-K60130390-001-02-1,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
49,BRD-K61397605-001-04-2,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
50,BRD-K61688984-001-04-5,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
51,BRD-K62391742-001-19-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
52,BRD-K63631219-001-01-6,0.13301166426166425,0.1801543845655325,0.6678795074796855,0.17530188177112047,False,False
53,BRD-K64881305-001-07-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
54,BRD-K66401437-001-03-3,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
55,BRD-K66430217-001-05-9,0.39059343434343435,1.0356843539177443,0.1381678199216892,0.859593094862063,False,False
56,BRD-K67578145-001-13-9,0.5799603174603174,1.7258013865560633,0.03317958477723928,1.4791290532146748,True,True
57,BRD-K67772619-001-06-9,0.308812627057512,0.7287916450593639,0.23441555070867895,0.6300135813785478,False,False
58,BRD-K68756823-001-12-9,0.5345238095238095,1.521981667350139,0.05104873357236034,1.2920150275116031,True,False
59,BRD-K69023402-001-03-3,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
60,BRD-K70446295-001-04-9,0.48189038773404097,1.3195174882531302,0.07840835304978618,1.105637668308049,True,False
61,BRD-K70578146-001-13-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
62,BRD-K70642949-001-06-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
63,BRD-K72898849-001-03-9,0.9666666666666667,3.713511418357303,0.00047046721766766646,3.3274706329849733,True,True
64,BRD-K72951360-001-02-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
65,BRD-K73397362-001-09-9,0.8833333333333333,3.3681359520590277,0.0009886485878228685,3.004958049646202,True,True
66,BRD-K73982490-001-04-9,0.15419000933706817,0.26399285237583514,0.5696879578913974,0.24436296059701565,False,False
67,BRD-K75009076-001-04-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
68,BRD-K76908866-001-08-9,0.6338383838383839,1.9963028011417288,0.018910302273526736,1.7233015290779912,True,True
69,BRD-K82164249-001-03-5,0.24750411122693733,0.5542699014211366,0.32201641100998846,0.4921219946722922,False,False
70,BRD-K82941592-238-06-9,0.20134439359267733,0.4218262897793684,0.42591823360814113,0.37067376733198715,False,False
71,BRD-K83192048-050-01-9,0.3538084478873953,0.9074340150538089,0.1713460267744427,0.7661259616743888,False,False
72,BRD-K83607951-001-04-9,0.29225960432482173,0.6667087048357383,0.2551057292925242,0.5932797876772048,False,False
73,BRD-K84937637-001-21-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
74,BRD-K85606544-001-07-5,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
75,BRD-K85776940-001-01-9,0.7414529914529915,2.4066917874393163,0.00766995631376163,2.1152071096815654,True,True
76,BRD-K86118762-001-05-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
77,BRD-K86718786-001-03-9,0.30455930378531,0.7559305720519922,0.22553497365206499,0.6467861026269242,False,False
78,BRD-K87632963-001-05-9,0.3649258865763442,0.9073917325508281,0.1713460267744427,0.7661259616743888,False,False
79,BRD-K88677950-001-04-9,0.42838109602815483,1.125702899949128,0.11617471505001668,0.9348883840727406,False,False
80,BRD-K91900765-001-09-9,0.25406547606036095,0.5722507832172938,0.3129687685491007,0.5044989989504508,False,False
81,BRD-K93942811-001-03-9,0.6033820346320345,1.8658817964125727,0.025012933760115402,1.6018353670017615,True,True
82,BRD-K94455792-001-01-8,0.8252976190476191,2.80229103806848,0.003299765030740708,2.4815169842087417,True,True
83,BRD-K97452254-001-02-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
84,BRD-K98203492-001-06-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
85,BRD-K98251413-001-07-9,0.37252886002886,0.9696721658031688,0.15726089109507418,0.8033792677987326,False,False
86,BRD-K99092662-001-02-9,0.15384920634920635,0.25908621741772203,0.5696879578913974,0.24436296059701565,False,False
87,BRD-K99113996-001-02-0,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
88,BRD-K99433989-001-02-9,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
89,BRD-M87138257-003-01-1,1.0,4.000043427276863,0.00025711714542831437,3.5898689621878135,True,True
