,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.13956489414013312,1.5721971179548664,0.04463254295844805,1.35034836833851,True,True
1,BRD-A22769835-300-05-7,0.031023189219263628,0.7897557969423714,0.18774350146463012,0.7264350866907504,False,False
2,BRD-A53576514-048-02-8,0.02971399740302632,0.7785502423539477,0.18969905865655065,0.7219348242050643,False,False
3,BRD-A87435144-001-01-6,0.035143436136415504,0.9022046544143755,0.16104224456654262,0.7930601849893074,False,False
4,BRD-K00818915-001-02-9,0.0645295426100016,1.1920123598473038,0.09180991813454728,1.0371103998615605,False,False
5,BRD-K01826510-001-09-9,0.030189787191432744,0.8155087322830938,0.1835153996211541,0.736327486235469,False,False
6,BRD-K02965346-001-01-8,0.9791666666666666,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
9,BRD-K06182768-001-02-3,0.04101514557833333,0.8726625431580988,0.16995017556504333,0.7696783824378491,False,False
10,BRD-K06883221-001-02-9,0.03677872334450548,0.8438076362647071,0.17488964884135805,0.7572358942612466,False,False
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
12,BRD-K12511835-003-03-9,0.7694444444444444,3.6990134316128813,0.00048643784270221643,3.3129726462405515,True,True
13,BRD-K12737986-001-01-4,0.038823603997523076,0.9152347984558915,0.1585472159208241,0.799841379753822,False,False
14,BRD-K13094524-001-10-9,0.26390484630763794,2.192752923316093,0.013144093176508569,1.8812693709135238,True,True
15,BRD-K13606314-001-02-9,0.025406980570163013,0.6754700104704838,0.22892562396985086,0.6403055934072329,False,False
16,BRD-K16189898-001-26-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
17,BRD-K16803204-001-02-9,0.050866449191030456,1.0317268109313982,0.12486505011413525,0.9035591041928998,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
19,BRD-K19477839-001-10-9,0.025785622614998394,0.6846641337183063,0.2268634453285188,0.6442354766626981,False,False
20,BRD-K19871656-001-01-3,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
21,BRD-K20290250-001-03-9,0.20674018457305593,1.8697649074984342,0.025306749403447737,1.5967636354346966,True,True
22,BRD-K21728777-001-03-9,1.0,4.000043427276863,0.0002999700029997001,3.5229221725572,True,True
