,0
0,0.35491073467456374
1,0.4916493156737338
2,0.5805440368330579
3,0.6361487917291614
4,0.6838779288186743
5,0.7252127040509123
6,0.7528316036533087
7,0.7792310452886181
8,0.8021812504977651
9,0.8223222258339488
10,0.8388481871854608
11,0.8544779737223656
12,0.8650302882310614
13,0.8741780612778204
14,0.882088958900226
15,0.889507201967033
16,0.8960833288839686
17,0.9021809230173398
18,0.9076468253060112
19,0.9125616794318888
20,0.9171640470257891
21,0.9213884411015768
22,0.9254762796635827
23,0.929137236392919
24,0.9326507390759059
25,0.9359445091463547
26,0.9387594128306708
27,0.941283999913625
28,0.9437256290556556
29,0.9457617733963797
30,0.9477299424462867
31,0.9493795907632254
32,0.9509119595607657
33,0.9523564738919535
34,0.9537879091006584
35,0.9550849245950644
36,0.9562629690080201
37,0.9574022838365459
38,0.9584757146067082
39,0.9594867835222599
40,0.9604455580526051
41,0.9613577587393073
42,0.9622302672922808
43,0.9630551330113343
44,0.9638647238009679
45,0.9646430346528522
46,0.965414250476562
47,0.9661601019544352
48,0.9668757810217349
49,0.9675742296869191
50,0.9682514884792209
51,0.968912780591871
52,0.9695647331215081
53,0.9701966005337345
54,0.9708138137703601
55,0.9714083427940616
56,0.9719941051100819
57,0.9725647217261332
58,0.9731217141462808
59,0.9736656603336346
60,0.9741905388156228
61,0.9747038897954108
62,0.9752059041716288
63,0.9756855854232788
64,0.976157981227621
65,0.9766246665364579
66,0.9770796345686307
67,0.977525912791918
68,0.9779643014879277
69,0.9783938294317613
70,0.9788136307726344
71,0.9792287303356263
72,0.9796403309048967
73,0.9800355671012778
74,0.9804192006519402
75,0.9808001513741201
76,0.9811702961403818
77,0.9815328602511288
78,0.9818819662499594
79,0.9822244154067362
80,0.982565335320427
81,0.9829005726053374
82,0.9832316269925582
83,0.983557140943076
84,0.9838754831633746
85,0.9841888291324542
86,0.9844961777350452
87,0.9847968152377702
88,0.9850871456999715
89,0.9853754981018541
90,0.9856615678367318
91,0.9859441907846473
92,0.9862212253872669
93,0.9864902211520152
94,0.9867442751365375
95,0.9869969375517847
96,0.9872493936143587
97,0.9874944085306648
98,0.9877377847764028
99,0.9879763301943326
100,0.9882090025895727
101,0.9884400027814254
102,0.9886646875526498
103,0.9888875039844589
104,0.989103079938282
105,0.9893154450996425
106,0.9895216669924295
107,0.989726569976842
108,0.98992625291541
109,0.9901209627444646
110,0.9903140145498711
111,0.9905009961045214
112,0.9906866302746417
113,0.9908686314005776
114,0.9910477832608691
115,0.9912233108391564
116,0.991398492747143
117,0.9915711702057227
118,0.9917396699209232
119,0.9919059860809888
120,0.9920654378313561
121,0.9922233072808828
122,0.9923789115939671
123,0.9925298339262503
124,0.9926782205958002
125,0.9928246833952145
126,0.9929702571678528
127,0.9931133325942155
128,0.9932526912275943
129,0.9933828606277284
130,0.9935118431516025
131,0.9936382912440347
132,0.9937627846337693
133,0.993883859185637
134,0.9940008358454687
135,0.9941165872545323
136,0.9942304805244101
137,0.994343091180486
138,0.9944530119971603
139,0.994560455613258
140,0.9946645219638538
141,0.9947674461181576
142,0.9948670989604432
143,0.9949652003429932
144,0.9950599500124137
145,0.9951534864462629
146,0.9952438707271422
147,0.9953332755160507
148,0.9954212493293645
149,0.9955076327887432
