,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.08287104135563433,1.2262740008177517,0.07033231561799554,1.1528450836592183,False,False
1,BRD-A22769835-300-05-7,0.15159487822442624,1.7218770741466929,0.027214580742399325,1.565198351872904,True,True
2,BRD-A53576514-048-02-8,0.030080433782440616,0.7966092916062729,0.1691275244695771,0.7717857078812408,False,False
3,BRD-A87435144-001-01-6,0.24729623637654707,2.167646368378657,0.011695006614757879,1.9319995282154923,True,True
4,BRD-K00818915-001-02-9,0.2066433737592182,1.7413148825486617,0.027212997170505578,1.5652236234929804,True,True
5,BRD-K01826510-001-09-9,0.2666445798911704,2.386543851251086,0.007391433157917388,2.13127134614778,True,True
6,BRD-K02965346-001-01-8,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
9,BRD-K06182768-001-02-3,0.14682447119794656,1.6598339704765728,0.02984452034697891,1.5251353965791166,True,True
10,BRD-K06883221-001-02-9,0.0320538007943826,0.8568696697230491,0.15076299185794345,0.8217052526597982,False,False
11,BRD-K09372874-001-02-9,0.870436507936508,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
12,BRD-K12511835-003-03-9,0.3676033998074116,2.9353601679736596,0.0024289237749353927,2.6145861141139215,True,True
13,BRD-K12737986-001-01-4,0.06135307674695628,1.068425365034255,0.09731730042204866,1.0118099468853716,False,False
14,BRD-K13094524-001-10-9,0.7280753968253968,3.9247859283608673,0.00035672646185463096,3.4476646736412047,True,True
15,BRD-K13606314-001-02-9,0.026274173616703863,0.5750384617020273,0.2690382572546347,0.5701859589076153,False,False
16,BRD-K16189898-001-26-9,0.6136427808302808,3.3754657888294624,0.0009721026198789019,3.0122878864166367,True,True
17,BRD-K16803204-001-02-9,0.08980012636810883,1.4149123419636322,0.048760911877052206,1.3119281812433827,True,True
18,BRD-K17953061-001-05-1,0.679057734204793,3.7060206125129422,0.0005208863537584147,3.2832570201158724,True,True
19,BRD-K19477839-001-10-9,0.038594498658213044,0.904924066737871,0.13661695154755757,0.8644954096822628,False,False
20,BRD-K19871656-001-01-3,0.7755050505050505,3.9247859283608673,0.00035672646185463096,3.4476646736412047,True,True
21,BRD-K20290250-001-03-9,0.20353641457554317,1.9344894666485022,0.0186880942526535,1.7284349842153777,True,True
22,BRD-K21728777-001-03-9,0.9791666666666666,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
23,BRD-K23383398-001-08-1,0.6611111111111111,3.825300926192858,0.0004205247922392444,3.376208395073439,True,True
24,BRD-K24600306-003-02-9,0.24872879266035353,2.1538482778318486,0.011695006614757879,1.9319995282154923,True,True
25,BRD-K24696047-001-03-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
26,BRD-K25433859-003-03-1,0.3874549852916245,2.972564461520914,0.002338267488336697,2.631105808801325,True,True
27,BRD-K25611237-001-09-9,0.45627067229908896,2.924017779368949,0.0024365316300399295,2.6132279464158117,True,True
28,BRD-K28936863-051-14-0,0.06990877446513287,1.2340622678516586,0.07000337491751049,1.154881021804034,False,False
29,BRD-K30707190-001-06-9,0.1627438754706797,1.75658382920489,0.02671816752552413,1.5731933314077093,True,True
30,BRD-K32730239-001-03-9,0.016533526544954092,0.43536156719098573,0.36697665082693426,0.43536156719098573,False,False
31,BRD-K33818169-003-04-6,0.18639351863673725,1.6294418615667763,0.031066457612585367,1.5077082648336877,True,True
32,BRD-K36234266-001-10-6,0.06632802825941504,1.001651294096716,0.11068944157889699,0.9558938035360408,False,False
33,BRD-K37379014-001-02-0,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
34,BRD-K38627885-001-01-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
35,BRD-K39520573-001-01-2,0.02867931601391336,0.679502260095495,0.21889800227921363,0.6597582018997379,False,False
36,BRD-K39974922-001-05-9,0.5558710832511142,3.650558425108853,0.0005749314153584101,3.240383960019804,True,True
37,BRD-K44227013-001-15-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
38,BRD-K45909031-001-03-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
39,BRD-K49669041-001-10-9,0.8336309523809524,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
40,BRD-K50055394-001-04-9,0.18354732363465573,1.7902987030111266,0.02514871578979335,1.599484187134739,True,True
41,BRD-K53665955-001-05-9,0.08818143428041567,1.3412697042143897,0.05618882431697551,1.2503500548955209,True,False
42,BRD-K53972329-001-12-9,0.19023675445762847,1.7067028569895681,0.027628650869512744,1.5586403215341305,True,True
43,BRD-K54759182-003-09-8,0.14381312005200925,1.6304223223047054,0.031066457612585367,1.5077082648336877,True,True
44,BRD-K54955827-001-03-9,0.5488425925925926,3.286315171699899,0.00116377050586643,2.934132653588536,True,True
45,BRD-K56301217-001-02-5,0.9022435897435898,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
46,BRD-K56932272-001-02-9,1.0,4.000043427276863,0.00035672646185463096,3.4476646736412047,True,True
47,BRD-K57080016-001-19-1,0.19114585315747723,1.7201003118586473,0.027214580742399325,1.565198351872904,True,True
