,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.1090157879356847,1.05759450847603,0.12126476914334766,0.9162653556795608,False,False
1,BRD-A22769835-300-05-7,0.010838490394263753,0.20326692364612575,0.6478229556105954,0.18854366682541943,False,False
2,BRD-A53576514-048-02-8,0.11853413442450392,1.2337911433250208,0.08338939378473094,1.0788891833392777,False,False
3,BRD-A87435144-001-01-6,0.09177145457502002,1.3904405441997512,0.05907589035116867,1.22858972425868,True,False
4,BRD-K00818915-001-02-9,0.04625448557793552,0.8523437662950843,0.1915820462680511,0.7176451923976281,False,False
5,BRD-K01826510-001-09-9,0.03541528011425299,0.7920730326710651,0.21282167947964303,0.6719841339013751,False,False
6,BRD-K02965346-001-01-8,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
7,BRD-K03063480-001-08-9,0.7405753968253967,3.825300926192858,0.0005382717340662328,3.2689984254255706,True,True
8,BRD-K04923131-001-17-9,0.6870879120879121,3.880763113596947,0.0004934784070164831,3.306731845869228,True,True
9,BRD-K06182768-001-02-3,0.018399459582268414,0.4939159662794115,0.37002574395556076,0.431768059530567,False,False
10,BRD-K06883221-001-02-9,0.011046303683161895,0.20806943907834302,0.6478229556105954,0.18854366682541943,False,False
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
12,BRD-K12511835-003-03-9,0.8694444444444445,3.880763113596947,0.0004934784070164831,3.306731845869228,True,True
13,BRD-K12737986-001-01-4,0.0290589640615636,0.708927786501241,0.251314000188945,0.5997833170761729,False,False
14,BRD-K13094524-001-10-9,0.319768546018546,2.374514520438206,0.007915653071529053,2.1015132483744683,True,True
15,BRD-K13606314-001-02-9,0.0200763218315013,0.4119603154091727,0.4303255922636365,0.3662028248484976,False,False
16,BRD-K16189898-001-26-9,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
17,BRD-K16803204-001-02-9,0.024433204098709856,0.5759714143448088,0.3195182814010742,0.4955042884149017,False,False
18,BRD-K17953061-001-05-1,0.6898656898656899,3.880763113596947,0.0004934784070164831,3.306731845869228,True,True
19,BRD-K19477839-001-10-9,0.010546557530535341,0.1947510861706347,0.6531437134881007,0.18499124888147844,False,False
20,BRD-K19871656-001-01-3,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
21,BRD-K20290250-001-03-9,0.28863114258088507,2.4468825504138656,0.006843245194158612,2.1647378989102584,True,True
22,BRD-K21728777-001-03-9,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
23,BRD-K23383398-001-08-1,0.9583333333333334,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
24,BRD-K24600306-003-02-9,0.044450937716925924,0.7873775526034447,0.21282167947964303,0.6719841339013751,False,False
25,BRD-K24696047-001-03-9,0.5346838532984044,3.280126125868849,0.0012539237321660007,2.901728877944496,True,True
26,BRD-K25433859-003-03-1,0.13591323207420575,1.1730492350169714,0.09440897889624397,1.0249866995615338,False,False
27,BRD-K25611237-001-09-9,0.028763552300995834,0.6849931860779365,0.2581765701407855,0.5880831730698801,False,False
28,BRD-K28936863-051-14-0,0.017409431644927437,0.33828408825118417,0.4975999508802024,0.30311967118793326,False,False
29,BRD-K30707190-001-06-9,0.0125929360285388,0.2753334475031671,0.5683682059703068,0.24537022412572385,False,False
30,BRD-K32730239-001-03-9,0.01200812200863778,0.2250681977590471,0.6306020612103429,0.20024461403401494,False,False
31,BRD-K33818169-003-04-6,0.15770530637065214,1.6111526213136087,0.039346115376340765,1.4050981388804842,True,True
32,BRD-K36234266-001-10-6,0.009560708155789159,0.14041038694376082,0.7318837689031001,0.13555788414934875,False,False
33,BRD-K37379014-001-02-0,0.712310606060606,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
34,BRD-K38627885-001-01-9,1.0,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
35,BRD-K39520573-001-01-2,0.03092939788726445,0.691488865307058,0.2579261023885715,0.5885047045868084,False,False
36,BRD-K39974922-001-05-9,0.7708333333333334,3.5079226901383787,0.0009315336863528097,3.030801435418716,True,True
37,BRD-K44227013-001-15-9,0.5147837066315327,3.1394234850107505,0.0015923376639878218,2.797964832291161,True,True
38,BRD-K45909031-001-03-9,0.10542550677531504,1.4672049978267219,0.05115478470937819,1.2911137387710407,True,False
39,BRD-K49669041-001-10-9,0.834090909090909,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
40,BRD-K50055394-001-04-9,0.9791666666666666,4.000043427276863,0.00042852857571385724,3.368020212571457,True,True
41,BRD-K53665955-001-05-9,0.4595219017094017,2.94290484314211,0.002332840195990143,2.6321150101889725,True,True
42,BRD-K53972329-001-12-9,0.1163219811316861,1.4815085978299907,0.050336370777598366,1.29811810003281,True,False
43,BRD-K54759182-003-09-8,0.03077358749266626,0.5746855344625265,0.3195182814010742,0.4955042884149017,False,False
44,BRD-K54955827-001-03-9,0.7041666666666666,3.510283079196589,0.0009315336863528097,3.030801435418716,True,True
