,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.01995593364837842,0.4834318413353087,0.3942297591709158,0.40425059528768387,False,False
1,BRD-A22769835-300-05-7,0.015596421538396488,0.39578493501336687,0.45223855775380695,0.3446324125659856,False,False
2,BRD-A53576514-048-02-8,0.10211850190378073,1.3926950853882167,0.058770005932348365,1.2308442654471456,True,False
3,BRD-A87435144-001-01-6,0.13151859670794147,1.5909370977432489,0.03912491437078808,1.4075465999460681,True,True
4,BRD-K00818915-001-02-9,0.17641039638452138,1.2565179392230448,0.07790128046384223,1.108455403767607,False,False
5,BRD-K01826510-001-09-9,0.041036335590730125,0.7858999270763947,0.21668740552856952,0.6641663303433061,False,False
6,BRD-K02965346-001-01-8,0.38203019701045643,2.7407505711632485,0.0035541365270993375,2.4492658934054976,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
8,BRD-K04923131-001-17-9,0.6456582633053222,3.7500434272768626,0.0005334304799636806,3.2729221725572,True,True
9,BRD-K06182768-001-02-3,0.0661667236182556,1.0874150164383627,0.11321765003679343,0.9460858636418934,False,False
10,BRD-K06883221-001-02-9,0.013003960561327558,0.2929584669128834,0.5319365745133819,0.27414014774436907,False,False
11,BRD-K09372874-001-02-9,0.7990196078431372,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
12,BRD-K12511835-003-03-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
13,BRD-K12737986-001-01-4,0.012921777913310131,0.278654021787548,0.5384009474948303,0.26889418449839175,False,False
14,BRD-K13094524-001-10-9,0.5868929570302568,3.8055056146809516,0.00048566733742693276,3.313661103140583,True,True
15,BRD-K13606314-001-02-9,0.017307723349213596,0.4555290666331442,0.40422097019675707,0.3933811598842997,False,False
16,BRD-K16189898-001-26-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
17,BRD-K16803204-001-02-9,0.0265914805113468,0.5603760496047708,0.33926854769742515,0.4694564002859019,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
19,BRD-K19477839-001-10-9,0.022573715514541667,0.582862656992694,0.32662344566107016,0.4859526439846376,False,False
20,BRD-K19871656-001-01-3,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
21,BRD-K20290250-001-03-9,0.2213538203315799,2.041607904931472,0.015429744508336249,1.811641265092936,True,True
22,BRD-K21728777-001-03-9,1.0,4.000043427276863,0.0003912652213039567,3.4075287538551304,True,True
