,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.2867454304954305,0.6741717226153013,0.24750276875785807,0.6064199383484583,False,False
1,BRD-A22769835-300-05-7,0.5277777777777778,1.4452898535784273,0.052066809518250184,1.2834390336373562,True,False
2,BRD-A53576514-048-02-8,0.3665339631129105,0.9369665069495973,0.1576638280497771,0.8022679330521411,False,False
3,BRD-A87435144-001-01-6,0.9791666666666666,3.9247859283608673,0.00023264769251388976,3.6333012506031164,True,True
4,BRD-K00818915-001-02-9,0.26904761904761904,0.5572195381096484,0.30799094791756854,0.5114620475489733,False,False
5,BRD-K01826510-001-09-9,0.3409569597069597,0.8214297600847835,0.19018745640074194,0.7208181298569788,False,False
6,BRD-K02965346-001-01-8,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
7,BRD-K03063480-001-08-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
9,BRD-K06182768-001-02-3,0.32118863571069456,0.7630982732547292,0.20432929845844378,0.6896693560961956,False,False
10,BRD-K06883221-001-02-9,0.6629960317460317,2.2938472312253007,0.008026393038092624,2.0954795774584674,True,True
11,BRD-K09372874-001-02-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
12,BRD-K12511835-003-03-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
13,BRD-K12737986-001-01-4,0.2878517316017316,0.6525799263257749,0.2535335817135837,0.5959645081768914,False,False
14,BRD-K13094524-001-10-9,0.9027777777777777,3.5298400292066647,0.0005314133689358006,3.2745675241033587,True,True
15,BRD-K13606314-001-02-9,0.7722222222222223,2.8269462777390166,0.002437437801578259,2.6130664577939355,True,True
16,BRD-K16189898-001-26-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
17,BRD-K16803204-001-02-9,0.3130067798546059,0.787655434101915,0.19831490470951454,0.7026446443935663,False,False
18,BRD-K17953061-001-05-1,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
19,BRD-K19477839-001-10-9,0.1553240894513273,0.26483841851865514,0.5621922291297803,0.2501151616979488,False,False
20,BRD-K19871656-001-01-3,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
21,BRD-K20290250-001-03-9,0.6666666666666666,1.9615054755079675,0.01639025776106182,1.7854142164522862,True,True
22,BRD-K21728777-001-03-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
23,BRD-K23383398-001-08-1,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
24,BRD-K24600306-003-02-9,0.3373316498316498,0.8708739288694901,0.17559796955281656,0.7554805101674206,False,False
25,BRD-K24696047-001-03-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
26,BRD-K25433859-003-03-1,0.14282261217043823,0.21891552234472533,0.6108533788370725,0.21406301955031323,False,False
27,BRD-K25611237-001-09-9,0.8791666666666667,3.400558425108853,0.0006751623478127147,3.170591785270317,True,True
28,BRD-K28936863-051-14-0,0.31210444647944646,0.7668329130621339,0.20432929845844378,0.6896693560961956,False,False
29,BRD-K30707190-001-06-9,0.333519721019721,0.8177281428650351,0.19018745640074194,0.7208181298569788,False,False
30,BRD-K32730239-001-03-9,0.4163628038628039,1.079640579118676,0.11526264295802159,0.9383114263222068,False,False
31,BRD-K33818169-003-04-6,0.6468253968253967,2.075099383581174,0.012831904365608184,1.8917088857839934,True,True
32,BRD-K36234266-001-10-6,0.27626551689051687,0.6546107910641553,0.2535335817135837,0.5959645081768914,False,False
33,BRD-K37379014-001-02-0,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
34,BRD-K38627885-001-01-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
35,BRD-K39520573-001-01-2,0.35631613756613756,0.9047433306891123,0.16727243385759255,0.7765756239506139,False,False
36,BRD-K39974922-001-05-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
37,BRD-K44227013-001-15-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
38,BRD-K45909031-001-03-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
39,BRD-K49669041-001-10-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
40,BRD-K50055394-001-04-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
41,BRD-K53665955-001-05-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
42,BRD-K53972329-001-12-9,0.6593013468013467,2.320476147994022,0.007683840379249307,2.1144216655608976,True,True
43,BRD-K54759182-003-09-8,0.21285611318506056,0.4375903185264154,0.395889605040164,0.4024259014631644,False,False
44,BRD-K54955827-001-03-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
45,BRD-K56301217-001-02-5,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
46,BRD-K56932272-001-02-9,0.9523809523809523,3.7742709305288766,0.0003153046252576173,3.501269658465139,True,True
47,BRD-K57080016-001-19-1,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
48,BRD-K60130390-001-02-1,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
49,BRD-K61397605-001-04-2,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
50,BRD-K61688984-001-04-5,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
51,BRD-K62391742-001-19-9,0.9097222222222222,3.4732409348648954,0.0005935145887202209,3.226568601523507,True,True
52,BRD-K63631219-001-01-6,0.11110990374148269,0.093502882243962,0.8063008502310879,0.093502882243962,False,False
53,BRD-K64881305-001-07-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
54,BRD-K66401437-001-03-3,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
55,BRD-K66430217-001-05-9,0.3197270322270322,0.8018842768306729,0.1945518534082417,0.7109646275118039,False,False
56,BRD-K67578145-001-13-9,1.0,4.000043427276863,0.00019998000199980006,3.6990134316128813,True,True
