,Metadata_broad_sample,average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
0,BRD-A12994259-001-11-9,0.10955503314536727,1.1941831768903772,0.09434730463944307,1.0252705024618194,False,False
1,BRD-A22769835-300-05-7,0.011390147377227103,0.22365006443608085,0.6110964669451259,0.21389022714692457,False,False
2,BRD-A53576514-048-02-8,0.04617461963750725,0.9885381912457443,0.14001042782058531,0.8538396173482881,False,False
3,BRD-A87435144-001-01-6,0.10679002598213568,1.4340957034401927,0.058112819956273695,1.2357280496733591,True,False
4,BRD-K00818915-001-02-9,0.18928995877912755,1.6168855515552751,0.03883013772035432,1.4108310691221506,True,True
5,BRD-K01826510-001-09-9,0.03797591735678792,0.8605700179771416,0.17474877610515657,0.757585857256892,False,False
6,BRD-K02965346-001-01-8,0.9166666666666667,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
7,BRD-K03063480-001-08-9,0.9583333333333333,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
8,BRD-K04923131-001-17-9,1.0,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
9,BRD-K06182768-001-02-3,0.010157074614598097,0.1685421426242822,0.685978272464703,0.16368963982987017,False,False
10,BRD-K06883221-001-02-9,0.02726300292853341,0.6787759617886608,0.2448926904326625,0.6110241775218178,False,False
11,BRD-K09372874-001-02-9,0.9583333333333333,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
12,BRD-K12511835-003-03-9,1.0,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
13,BRD-K12737986-001-01-4,0.18770334842977676,1.6188188316933538,0.03883013772035432,1.4108310691221506,True,True
14,BRD-K13094524-001-10-9,0.1774238369398024,1.7907477425385054,0.028021502824076512,1.5525085767339797,True,True
15,BRD-K13606314-001-02-9,0.02248489593927961,0.6065548440065271,0.27491766497519193,0.5607973534458521,False,False
16,BRD-K16189898-001-26-9,0.5654241731777601,3.1788793565797335,0.0016112444291287388,2.7928385712074038,True,True
17,BRD-K16803204-001-02-9,0.06568600905829389,1.0248502976856224,0.13076118724856794,0.8835211448891531,False,False
18,BRD-K17953061-001-05-1,0.6935622101230086,3.3404211130382033,0.0011416129737543356,2.942481104366166,True,True
19,BRD-K19477839-001-10-9,0.05425296150197329,0.835678094778731,0.18005236304744435,0.7446011744774718,False,False
20,BRD-K19871656-001-01-3,0.8968253968253967,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
21,BRD-K20290250-001-03-9,0.2206058574937985,1.9695547952542394,0.01892855834571072,1.7228824619128509,True,True
22,BRD-K21728777-001-03-9,0.9270833333333333,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
23,BRD-K23383398-001-08-1,0.8430555555555556,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
24,BRD-K24600306-003-02-9,0.008887586417584208,0.1111734272309268,0.7741525929735514,0.11117342723092678,False,False
25,BRD-K24696047-001-03-9,0.6841269841269841,3.5044756190169704,0.0008284913403165327,3.0817120266199005,True,True
26,BRD-K25433859-003-03-1,0.014398662534440752,0.34722887419365556,0.47045185359109604,0.32748481599789847,False,False
27,BRD-K25611237-001-09-9,0.0303275038750778,0.6285262653514669,0.2679718366044236,0.5719108472025834,False,False
28,BRD-K28936863-051-14-0,0.06366725712453858,1.0928119128184597,0.1135665996682387,0.944749377363022,False,False
29,BRD-K30707190-001-06-9,0.026106453169796876,0.7115010507347426,0.23010595941712866,0.6380721335762091,False,False
30,BRD-K32730239-001-03-9,0.012972513852344934,0.2718620133067754,0.5531733428612756,0.2571387564860691,False,False
31,BRD-K33818169-003-04-6,0.26202714078111,2.3646486162902174,0.00826981958801356,2.08250396478661,True,True
32,BRD-K36234266-001-10-6,0.03020197735240865,0.7218138835422763,0.22907517281433318,0.6400219771310258,False,False
33,BRD-K37379014-001-02-0,0.9041666666666667,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
34,BRD-K38627885-001-01-9,0.9097222222222222,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
35,BRD-K39520573-001-01-2,0.07373619966430117,1.2957100173562441,0.07592437782381976,1.1196187583005628,False,False
36,BRD-K39974922-001-05-9,0.3421757104683934,2.5431726767882914,0.005992408026676959,2.2223986229285533,True,True
37,BRD-K44227013-001-15-9,0.9097222222222222,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
38,BRD-K45909031-001-03-9,0.07066101668242297,1.1176601738521896,0.1089536505600196,0.9627582138664464,False,False
39,BRD-K49669041-001-10-9,0.9097222222222222,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
40,BRD-K50055394-001-04-9,0.8791666666666667,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
41,BRD-K53665955-001-05-9,0.6277777777777778,3.825300926192858,0.00043409010811792974,3.3624201105878058,True,True
42,BRD-K53972329-001-12-9,0.2582214518941581,2.157612589464271,0.01277714548787491,1.8935661600534597,True,True
43,BRD-K54759182-003-09-8,0.04870365727884188,0.9752327185126772,0.1422115887348357,0.8470650117741787,False,False
44,BRD-K54955827-001-03-9,0.5931182121971595,3.428092994794306,0.0009595806245559039,3.017918529705257,True,True
45,BRD-K56301217-001-02-5,0.9666666666666667,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
46,BRD-K56932272-001-02-9,1.0,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
47,BRD-K57080016-001-19-1,0.58757215007215,3.5176886958482894,0.0008280181827392203,3.081960126286852,True,True
48,BRD-K60130390-001-02-1,1.0,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
49,BRD-K61397605-001-04-2,0.9166666666666666,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
50,BRD-K61688984-001-04-5,0.9180555555555555,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
51,BRD-K62391742-001-19-9,0.3624624674431176,2.5677674231210146,0.005938697848115484,2.2263087704014253,True,True
52,BRD-K63631219-001-01-6,0.0171684646478038,0.43386387403477134,0.39454754857414204,0.4039006506573281,False,False
53,BRD-K64881305-001-07-9,0.3198806498721288,2.5527103090376606,0.005992408026676959,2.2223986229285533,True,True
54,BRD-K66401437-001-03-3,0.8854166666666666,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
55,BRD-K66430217-001-05-9,0.09987495271894538,1.4003211602061272,0.06172958477241708,1.2095066443297395,True,False
56,BRD-K67578145-001-13-9,0.8916666666666667,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
57,BRD-K67772619-001-06-9,0.028133314931622723,0.6396376016364846,0.26455154678234977,0.5774896948876402,False,False
58,BRD-K68756823-001-12-9,0.022535914925799212,0.6087221478657178,0.27491766497519193,0.5607973534458521,False,False
59,BRD-K69023402-001-03-3,1.0,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
60,BRD-K70446295-001-04-9,0.22704619128914902,2.128730223036781,0.013382654997393651,1.873457717933475,True,True
61,BRD-K70578146-001-13-9,0.7449494949494949,3.5176886958482894,0.0008280181827392203,3.081960126286852,True,True
62,BRD-K70642949-001-06-9,0.5185938928383964,3.16414205025082,0.001622993806693168,2.7896831374283053,True,True
63,BRD-K72898849-001-03-9,0.8334415584415583,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
64,BRD-K72951360-001-02-9,0.699810606060606,3.9247859283608673,0.00035672646185463096,3.4476646736412047,True,True
65,BRD-K73397362-001-09-9,0.2734829294648993,2.3167425054872037,0.009041880574880803,2.043741233423466,True,True
66,BRD-K73982490-001-04-9,0.023534791753386002,0.526230388810322,0.32280037327480626,0.49106597174707106,False,False
67,BRD-K75009076-001-04-9,0.7891865079365079,4.000043427276863,0.0003103137962065863,3.508198915736494,True,True
68,BRD-K76908866-001-08-9,0.017502009539681746,0.4008847963405563,0.4206673322995517,0.37606121261552417,False,False
69,BRD-K82164249-001-03-5,0.04047577496321185,0.9031333129799844,0.160698253371724,0.7939888435549164,False,False
